	sample_name_R	SBS_LIV_A	SBS_LIV_B	SBS_LIV_C	SBS_LIV_D	SBS_LIV_E	SBS_LIV_F	SBS_LIV_G	SBS_LIV_H	SBS_LIV_I	SBS_LIV_J	SBS_LIV_K	SBS_LIV_L	SBS_LIV_M
37	PD36713b_lo012	0.000138142587318809	259.769611701262	92.8418818732403	177.538921011699	45.5036534355869	87.3896243280645	256.084677528056	489.054296197654	179.929298650137	100.568879855155	5.00273868483413	250.348295949404	219.991343345737
38	PD36713b_lo013	50.6719359364798	239.092258846278	99.8959054674309	38.0608516160898	181.753708072611	154.377466726398	385.765320641391	286.292664891361	335.556884286967	0.838698306973929	127.47325816229	284.633517975863	557.610272194145
39	PD36713b_lo015	77.9696927545581	233.86237973083	72.7710497176105	119.89466370272	112.024988120107	53.7470817900518	3.4970036906791e-12	0.136323900173578	76.6332041818313	1.37517086560872e-06	11.9301432448905	30.1800529985301	458.873264554524
40	PD36713b_lo016	23.9207500221895	81.6195708197222	12.6545051121289	10.5588552557215	0.0497918277339824	17.9876533530059	35.7575355311544	64.1875997337867	2.22719960302118	4.1702805242907e-12	1.14205047187959e-07	15.8678315540057	24.1862765283626
41	PD36713b_lo018	17.5703333387955	248.277712758481	70.4852278144151	184.332153325676	92.0297670597596	49.6533898245896	67.4239315573752	82.055045538142	102.84585002858	103.888282111316	74.1677399421147	64.5079304928971	330.787713424678
42	PD36713b_lo019	130.686471795043	262.70992159234	159.284168867035	260.412789734121	190.532052957563	91.8161721948131	211.702405377312	250.530806113214	305.849546916038	39.1335119457103	67.341859768534	162.093545304522	655.937464838674
43	PD36713b_lo020	174.776326027016	201.325106592846	136.233021122453	126.960216764209	187.071681733154	0.0273368832890031	206.227359541068	295.67889885276	198.364426714372	0.150679593962394	1.51785137004971e-06	280.131266108044	609.080283021651
44	PD36713b_lo021	38.7144536295389	364.292109332963	137.968337350279	188.884243604255	149.669561676749	106.132816564074	132.27196752348	386.852475004374	158.473476266767	86.332823135713	136.155825434702	106.763847691479	305.509920360725
45	PD36713b_lo022	3.08686771373206e-12	37.2844579519143	2.89443777424591e-12	58.8323161927322	21.7128252624204	2.90456336997174e-12	66.7432037858277	2.40106472140879e-07	2.7576690341277e-12	13.6801023306027	55.6215090020598	185.146344959165	3.74852271774482e-12
46	PD36713b_lo023	1.65570517328013	354.43925864341	101.245575017749	228.844534357051	208.9382834634	334.228125150567	202.188819102327	675.430075622443	288.992380580298	36.9212761566134	269.005797269127	477.77172778261	557.360015219859
47	PD36713b_lo024	78.0769858722561	126.81710526429	2.89443777424591e-12	100.820830625714	39.53228733836	9.67976949303549e-09	85.1015970979229	66.7879090195864	180.367567541827	0.00688118917744247	114.653833616224	193.860957991238	3.74852271774482e-12
48	PD36713b_lo029	22.171946830321	57.4836106643743	7.85552546104554	28.4379316241981	14.3016181211159	36.8890361473854	164.418579995375	138.693826639446	29.1245909984861	62.6560879144287	19.630831277456	43.2529334319641	39.1008374445576
49	PD36713b_lo030	64.9401365078641	61.1235704451803	21.54716653637	0.539872211384041	20.6268152005744	65.919276113746	97.4319002163459	142.469744663096	48.7405879069618	0.292997553618148	2.75602487923317e-12	47.230351728962	141.154226305439
50	PD36713b_lo031	2.09743446892862	3.24459944697928e-12	0.00224789600173223	3.52116694489738e-12	4.89074152757545	2.44115797265246	3.4970036906791e-12	19.381042847007	18.3732651923678	4.1702805242907e-12	13.346218162037	13.9442361897879	8.54339964926295
51	PD36713b_lo041	0.000488825285007652	25.0903935033017	9.73057486803986	3.52116694489738e-12	7.5316857321109	16.7219812965851	38.1488137510255	72.9454841276603	20.7618691674387	23.2448962537239	23.0279683633109	2.69158286412542	47.1229876273862
52	PD36713b_lo043	80.2364955886963	183.324039379352	44.001201905799	71.1537254034321	21.5717824384644	63.1393927053781	59.0687007412106	127.825248788179	138.119429106274	4.1702805242907e-12	52.9940739597514	176.793481178251	243.794491522045
53	PD36713b_lo044	74.3977477119092	50.138907432666	21.2723359016728	25.0508796508014	9.24040203574794	43.1718603304732	45.7926312314814	32.6088660846122	70.4903683081516	4.1702805242907e-12	2.75602487923317e-12	13.326568797068	97.5287425258621
54	PD36713b_lo045	11.0383788570522	216.935918690835	63.6876153134968	41.505462214827	43.1856575281603	211.343551204496	282.854145126767	476.724254880804	160.979673635784	19.3166467185019	105.675205879247	195.241680945707	348.526449520273
55	PD36713b_lo046	45.7907593576305	89.7721234114011	5.91725272050457	237.62733662116	77.4176630254043	45.2373954496264	222.023802937361	377.556831003279	270.636543466179	128.165385350743	33.6019732880857	192.322131956862	206.962163399732
56	PD36713b_lo047	62.0835944390283	115.455243845354	19.8288033030078	70.402402380731	7.15253628927511	9.09998623771145	49.1193996156053	79.9461692841145	69.0953500994952	1.63470509872783	10.6141094721829	67.181331078569	140.408132630506
57	PD36713b_lo048	8.93504107051363	63.7229113381874	9.22199216276383	16.6022120034464	26.0523352469219	19.8110321624783	100.45544238656	44.4856188798758	47.8929579320337	7.78052885085779e-12	0.458023205546658	4.95541384777903e-10	75.3817054896414
58	PD36714b_lo001	49.3367941947405	63.068023208617	2.89443777424591e-12	2.47677736253536	13.8203693158323	59.9205467525518	53.4049191525841	31.853002886956	3.03622532463036	1.64629972108575e-06	23.426433144093	0.000143584318832135	33.6724040395618
59	PD36714b_lo003	68.9137179487572	56.7830370207774	14.1869247094039	74.9761870391996	30.520864328641	120.032130398618	115.746587117675	266.693303717282	44.2485928744178	181.158709806802	48.5939924752102	3.34580881859185e-12	49.1616748277345
60	PD36714b_lo004	33.9517571536261	17.8866922937992	7.04239802236353	25.5171327470488	30.5799838416405	52.8828524041832	44.80383381444	90.4331137395394	4.30882917333124e-09	4.56594448068966	22.9985373090982	24.6332212744404	0.721354262684938
61	PD36714b_lo006	3.08686771373206e-12	22.9814113658526	7.18252500372586	15.8353109467579	2.41143240092486e-12	39.8001108388561	3.4970036906791e-12	41.9545998841785	2.7576690341277e-12	4.1702805242907e-12	2.75602487923317e-12	3.34580881859185e-12	50.2642312985754
62	PD36714b_lo009	88.5829343204667	50.262407957221	2.89443777424591e-12	22.3810446479119	17.2133878547553	89.4926765024176	49.6492606873503	99.8888387770819	40.1391396774106	36.8744969584791	17.9734390099122	10.5537840074258	0.00435930061135577
63	PD36714b_lo010	3.08686771373206e-12	7.69150304985265	2.89443777424591e-12	3.52116694489738e-12	8.35157327315856	2.90456336997174e-12	3.4970036906791e-12	6.76553020292927	63.5524184799152	4.1702805242907e-12	7.31278780914459	17.2549348355163	7.09266828306568
64	PD36714b_lo011	0.000461406091285262	45.4930549343426	7.50079936805216	183.633450487629	101.307270617138	31.1913045112078	201.343677751873	262.783653013815	1106.26826771354	80.5336411587045	68.1386763675921	266.923983788896	195.942390896575
65	PD36714b_lo012	9.29963495930963	1.86313353549587e-11	0.00232606191126149	3.52116694489738e-12	9.15036238258943	12.0089272063635	3.26593692845797	43.9583202927918	32.7168944474539	70.8186309344639	45.9261005737505	4.87251749863606	3.74852271774482e-12
66	PD36714b_lo013	105.866360482445	14.3193015931228	0.00675421863464699	122.329005971022	27.5319302682621	131.306166248145	69.8226386754992	234.671196827291	10.6868735790088	20.3574079585926	65.1653534595906	16.8111108615979	68.1418187874331
67	PD36714b_lo014	0.000325058062877172	37.5425953650393	2.89443777424591e-12	30.1818824746184	5.41368479831964	28.1186473668743	3.4970036906791e-12	3.97007538146341e-12	0.0069956807726598	18.3037246045252	2.75602487923317e-12	44.4539579347975	6.99728622296189
68	PD36714b_lo015	75.4013721754111	3.24459944697928e-12	2.89443777424591e-12	3.52116694489738e-12	4.82022082011796e-12	23.7725305510989	0.172754676194673	32.9780925389656	9.74712901025443	0.0277024078909184	47.0976365632741	26.0818800773967	19.7385699311527
69	PD36714b_lo016	142.407516928881	73.8616969045373	36.2199925281707	145.20728273118	39.132073345365	145.149363128947	107.264155519042	105.822128502724	79.4288111762093	163.046366991065	28.2158385120724	4.1895694037976	117.072988688079
70	PD36714b_lo017	174.322383691295	25.6012510138936	29.5764944751696	49.5079184020491	75.0630611233286	104.246730238576	96.2414734133686	222.1302689098	36.8693281980689	208.150170032341	41.4102502789519	26.1318583055139	178.763990265319
71	PD36714b_lo018	60.1481972720238	145.024427971418	7.20168781628653	32.2578348313965	19.6299502208467	88.6855728954891	133.998099986454	122.258517775661	39.469071411852	65.8169577268113	55.3126000549606	21.6060125309419	60.6062178539701
72	PD36714b_lo019	180.16989362225	172.492475894571	17.4994358093207	216.676969144182	63.6910371065189	176.992126584811	21.6586213510332	324.389707441055	116.196029451584	303.58937025317	156.494000853902	160.726073501921	252.444779301512
73	PD36714b_lo020	21.4506517993097	79.7040249283723	2.89443777424591e-12	162.240057912956	35.2576060580323	143.248085762426	47.4102440939799	313.041510520028	67.7614941832469	214.151828383173	120.549711140972	0.00242433606653846	53.2017132132782
74	PD36714b_lo021	26.1133149684157	67.5819502834304	2.89443777424591e-12	2.09817056749178e-08	21.9163371186031	38.0217844970351	3.37209425324547	40.5507818387154	2.7576690341277e-12	1.22341236588748e-09	2.75602487923317e-12	3.34580881859185e-12	16.460698955258
75	PD36714b_lo022	45.0024051910447	165.500262510312	3.66670534707329	25.1541297870508	120.239900429334	28.7751010097064	159.189126548778	358.425916711462	337.025506015971	182.718304258867	56.0307128998871	35.5482101041138	233.751385673036
76	PD36714b_lo023	21.499717503036	3.24459944697928e-12	4.01310039051223	3.52116694489738e-12	21.9287339228323	57.0593972756985	8.36626094580497	3.97007538146341e-12	241.320222760809	8.45103750447147	8.31104627175824	1.11629293874681	33.9594717378581
77	PD36714b_lo024	17.2343047608115	45.1421694700868	17.1595062784092	29.1352104437319	11.0733240024326	0.161675856073641	47.7573040466025	66.2817846938539	20.2597877459785	45.4341998909952	10.039253039251	3.34580881859185e-12	16.340989129453
78	PD36714b_lo025	64.2072843884903	69.4396275657821	15.9773585791886	73.4757027141663	5.16736008223966	101.119614685342	13.2314281106985	184.456824001966	2.7576690341277e-12	6.44470737288836	83.4955125199037	3.34580881859185e-12	3.74852271774482e-12
79	PD36714b_lo028	44.8547688438431	58.0332758271251	2.89443777424591e-12	87.7802993834281	4.64632223365934	58.9736959628541	0.0332082173240162	105.271413555696	20.1880181146875	129.47248181618	48.4582401604437	3.34580881859185e-12	78.3078262531153
80	PD36714b_lo029	20.1678959299162	83.6313493710162	2.89443777424591e-12	68.7076221363962	0.626326730392304	8.49538381878479	3.4970036906791e-12	40.6731770217097	11.5264354758318	14.3965349200313	2.43475584992491e-05	12.0039510703242	17.7917621624167
81	PD36714b_lo030	20.0320982153487	53.6497018189727	7.72220913794068	25.3916213118756	8.37602629882262	116.48703334508	34.4562857989754	120.285086810103	14.1773470666592	38.8542575194501	60.7423591668857	4.22758212570418e-11	48.841082865186
82	PD36714b_lo031	3.08686771373206e-12	3.24459944697928e-12	9.30298631062931	3.24842159519635	13.2597284741379	29.5625753434403	4.54511553101125	3.97007538146341e-12	31.1198772428753	4.1702805242907e-12	2.75602487923317e-12	23.5432554969339	5.43740548233908
83	PD36714b_lo032	12.0051255483968	10.5631183659638	2.89443777424591e-12	3.52116694489738e-12	2.41143240092486e-12	14.7509980323407	10.7604016803335	3.97007538146341e-12	2.7576690341277e-12	4.1702805242907e-12	1.10271654923367	3.34580881859185e-12	3.83598778427347
84	PD36714b_lo034	55.9010974848184	7.92240448005436e-12	13.6986368248612	4.61649978995789e-06	15.8831188234047	16.820677773796	63.3248107790693	50.5131121982935	17.7513184398472	6.39515577240534	13.7296090591819	3.34580881859185e-12	2.14555098425102e-06
85	PD36714b_lo037	3.08686771373206e-12	3.24459944697928e-12	2.89443777424591e-12	25.7788196629382	2.41143240092486e-12	10.0388418199605	14.4034228970071	29.4580027129044	30.998494933388	27.8410587348065	14.4552173400636	13.0466476358717	3.74852271774482e-12
86	PD36714b_lo038	159.3597928716	18.206509005335	12.5056520605239	245.395969467847	39.2733383743651	188.907929046779	83.1578915670255	461.745705179309	74.5316740779166	125.962151699936	76.9258310017733	107.881432748677	90.1648011780776
87	PD36714b_lo039	45.7679802275363	168.211102224967	60.2070118648885	116.816935951259	48.3931462508667	58.9022068938566	214.294514936899	222.162868842858	400.693962652532	79.9910823152596	31.0103424017567	7.14491024568749e-12	124.578790047142
88	PD36714b_lo040	0.00779114967440218	12.8659022483504	4.61762136633855	3.2633769028772e-10	6.69576013120012	50.6595092285261	3.4970036906791e-12	53.24979396297	47.0523939047624	4.1702805242907e-12	20.6189768522165	27.6826494016707	17.5685338677953
89	PD36714b_lo042	219.024202552716	124.427717370023	2.89443777424591e-12	49.214194401934	16.9938390389144	61.157769441782	49.2107741220225	153.736271318282	3.6726225405327	78.2492464627418	80.3922343265803	73.0640766192233	87.8715055486246
90	PD36714b_lo044	4.71543818550898	67.8744496571896	17.6826827812307	63.1558834285354	10.8107471367789	104.093480899483	70.8414991438762	115.402204432924	153.69748358197	4.1702805242907e-12	2.75602487923317e-12	3.34580881859185e-12	52.7473461458782
91	PD36714b_lo045	82.408381287089	17.8543644721599	28.4489765802867	22.6272504378041	1.23628008335106	7.26766831176074	1.3011278553156e-06	82.542854663575	51.6344284132538	53.0851304720546	9.92870711947592	14.3283067048028	19.6575061049875
92	PD36714b_lo047	101.027448052151	43.6807640303936	19.4346095755297	170.099753428374	20.6950374033363	197.827741209859	88.1922805685045	363.034139245242	18.6333590420831	83.5237095218308	109.806192463327	64.757959003623	66.3015960403081
93	PD36715b_lo001	29.4010950097737	29.0836862074636	27.5013156188142	62.5547042103704	69.0232822949635	54.9551688606965	12.0950043959775	47.6467563936461	47.4884406090554	10.6877727655649	39.7904849880904	3.34580881859185e-12	104.79251876239
94	PD36715b_lo002	3.08686771373206e-12	250.418593297992	28.2822245195675	149.792815401324	70.5648637692822	99.9416148128864	39.069365598005	131.804285224588	136.837897172688	58.9936976428246	121.405720036803	39.0687696807647	292.843785168087
95	PD36715b_lo006	36.6477660323065	113.930344868983	13.4896245293507	63.9538471441077	64.0226430486389	63.3175928236413	3.0726912358225e-09	92.9995633749431	92.1570184380429	173.132796635579	130.748033698636	1.15930111948085e-05	140.621879921986
96	PD36715b_lo007	2.90013598534828	152.400186326958	17.2003993978231	150.250037645846	63.7984230937209	111.123670291965	146.615420432515	179.540734028385	54.4484901384619	16.1526797616736	64.053392885656	91.5138440026309	223.022456790545
97	PD36715b_lo008	11.0287561286578	115.574915068644	14.4604834233272	111.745434167303	59.6405301571184	56.1359813692641	58.5379999610589	215.397846544955	124.267459721797	78.5226246006113	86.1672852568384	44.5796804671179	221.964839737319
98	PD36715b_lo009	121.489204301071	58.9281027058186	11.7298392045441	154.590666507101	24.5908833747956	125.075350348618	8.06957594165005	57.0980845219529	34.268921736165	69.2345379363798	38.5343186023716	42.5991287139225	94.8101999037795
99	PD36715b_lo010	17.2086560589235	143.786875436121	31.1081541359685	126.991266401372	10.6606210157842	30.4019283528264	22.8308251346714	75.5591427447748	61.0384410067924	4.1702805242907e-12	94.4826670898393	0.00124399183014041	92.9524597979593
100	PD36715b_lo011	3.02126726476117e-08	252.128620767257	8.03081397207731	52.7050098171943	81.9943686852858	76.7047776024445	137.24147737497	331.030291271995	96.1014731459471	67.1789891973698	87.547465206764	162.180911114385	350.175507736603
101	PD36715b_lo012	13.1598951920004	78.8070341951407	15.3565860090938	22.1157520068858	24.7886266933353	8.21848166184787	7.27566962126751	3.34700691951151e-06	1.31086496533948	4.1702805242907e-12	7.50290045860133	3.34580881859185e-12	45.4831012838082
102	PD36715b_lo014	17.3240978717132	42.7163496762208	20.7989398863252	30.2444918156878	35.9166770024172	45.0217257899116	46.8825476627002	64.2962059889893	60.9861926013246	4.1702805242907e-12	29.6939067524338	6.97328581480043	82.1652621614617
103	PD36715b_lo015	48.4905365811058	246.459941930495	41.0575361900322	117.907484128563	62.7551764756731	26.9745576612517	79.7231266687771	148.793091152712	174.264347707461	183.716739561189	113.289250186133	0.252702805451748	213.340429567651
104	PD36715b_lo016	45.6106618164166	3.47270831668667e-09	24.3933673341501	37.0186153665382	65.9111427867328	35.3606923669948	81.790894390164	108.092432894267	47.0647389019785	52.7637701328091	49.31154918188	0.000115501254277902	158.701631513092
105	PD36715b_lo017	47.0227576714693	51.8829877143513	24.8565982133407	31.71854074645	18.9441509653197	42.401993303337	18.2859756879254	8.32653374408436	4.64518728141504	4.1702805242907e-12	6.39157797123302	4.04041412537159	41.5009034553416
106	PD36715b_lo020	26.8148785642998	9.8059148920749	18.6285233275828	58.0745157625853	19.7474018051527	15.3980512653649	40.9366826923123	3.97007538146341e-12	16.7651629917532	18.0326937334082	2.76475620510611	9.09814733893571e-07	71.0517930053368
107	PD36715b_lo021	51.4857890374992	50.2875481587657	16.0085723975642	97.1857223787933	40.8114296038551	45.2475697172714	2.2075919707527e-08	76.6885529834603	40.8746386343268	79.8135102289752	2.75602487923317e-12	3.34580881859185e-12	118.617904893551
108	PD36715b_lo023	41.2058918254336	1.80801891626563e-06	6.91472233626	39.0884216012886	15.0777945010527	49.0634876694002	3.4970036906791e-12	3.97007538146341e-12	22.7720024843693	0.0544641192783476	8.80516773211274	16.8325755548726	27.2044755792477
109	PD36715b_lo024	8.08396631838355	14.0080011001422	0.98464853627774	35.3872792754574	36.5233476152823	5.80472005450625e-12	36.1205285151694	3.97007538146341e-12	42.538745438729	22.5550250017996	9.54581848550322	0.0590530002822288	51.2150412697836
110	PD36715b_lo032	84.3630928319796	191.731775034583	23.2807774064776	79.7696812112002	71.8961444917751	64.7661095641467	168.158368794641	380.228440338622	88.8907664610884	11.3440941277356	110.045271424434	248.90138069771	359.643751118744
111	PD36715b_lo041	38.3298990012434	39.4620592780404	4.39019605811539	3.52116694489738e-12	32.9565217030378	90.4015658534543	87.8986206018891	94.0390236585495	31.2264228925484	4.1702805242907e-12	47.6658194251142	12.4015466536872	149.244208426243
112	PD36715b_lo042	49.5743293007122	125.278741876137	8.31114016225991	63.8674429031581	53.1746758928627	66.3996572394787	183.373184250415	96.2108690926221	90.0712556153217	65.2845988975862	13.2076686461983	3.34580881859185e-12	161.265480477416
113	PD36715b_lo045	65.7447023121294	72.9937211066888	16.0225261418394	50.3077332048014	62.0107066176088	50.4408590302014	15.9915450757917	2.19817648563003e-08	32.0487756901862	5.7004383909033	47.0799435285824	3.34580881859185e-12	149.678122069426
114	PD36715b_lo046	109.768760564052	371.835510823052	56.9276542474913	239.786746619311	96.8896697164188	160.215340021233	314.157650193244	211.887256805348	185.468126816969	37.1502906580368	205.976689616487	142.223986757405	458.733692218101
115	PD36715b_lo047	84.7184419394783	51.2373701196854	0.024865352788998	117.23334273458	25.3798911380908	15.9972811311832	82.1404502786664	111.364490553721	63.7178558245928	8.08021457864937e-08	71.5137199193065	1.06708659567536e-09	224.694930079188
116	PD36715b_lo048	34.4022994417032	9.29707893561264	17.7362089373431	70.0036123228365	54.7418542929124	36.4980665200691	66.099830418089	18.716305157097	37.9952707314081	35.4953918225735	39.9492028562734	3.34580881859185e-12	90.0852872455079
117	PD36717b_lo001	174.036483239824	37.0210247343428	8.81168704823513	1.40154898736216e-05	35.9904046334575	138.783825910138	55.7747015393579	159.432397898384	1.36731341621499	246.807197091238	142.750918873686	3.34580881859185e-12	150.235532074942
118	PD36717b_lo002	66.0407641167844	17.0848463119046	29.3240950318825	0.000555201630037497	75.359650738171	121.459491586941	3.4970036906791e-12	116.455126632306	117.417140017854	125.628718405171	58.707676491606	3.34580881859185e-12	149.54025708042
119	PD36717b_lo003	100.481291899854	43.9965174722858	21.5507939104863	183.219995016258	31.7600824376392	127.349716370418	1.82579253366413e-08	98.0225821125745	27.8980556439727	142.467242752351	33.3543711061509	4.59616859925893e-11	69.9187957612934
120	PD36717b_lo004	320.139341626346	69.8039414785145	47.3378604270975	150.787661671068	38.1834260992294	117.041089968505	4.83681550186214	210.87980503507	47.6641582266338	165.594398299948	100.389715652148	70.1894373981408	73.1682549792277
121	PD36717b_lo005	160.384078157226	250.579210163593	48.4390914889969	3.52116694489738e-12	26.1807000148078	123.821863863745	106.306373367693	142.44901210559	20.3455274164203	173.711810985444	75.1212134697604	3.34580881859185e-12	55.6711596426952
122	PD36717b_lo006	211.061907938564	83.064551480428	44.9682628854109	68.7145820430011	19.5917175736337	151.217454823126	56.461846601993	158.64446691298	6.08262078420783	157.144227284954	137.153485824289	58.7180550231694	52.1885125118086
123	PD36717b_lo007	171.981491314525	94.7784454780274	43.5827542041216	95.7942787079212	15.6457612128687	233.422648026459	70.2029663221203	210.628526950758	85.5645558998928	364.311528041225	114.874010286627	98.3255588526882	100.900787964493
124	PD36717b_lo008	53.8064049582384	73.3686520033031	2.31847387982373	28.5912851435586	0.432456642068385	85.5081344922112	19.0646671174677	2.73544849443864e-10	6.53146550471956	65.9590652970593	3.43525451885865	3.34580881859185e-12	3.74852271774482e-12
125	PD36717b_lo009	29.2027116993885	109.597148162186	50.8499437573144	3.52116694489738e-12	47.3562357237824	96.7363835366295	19.0880211571747	202.218569481388	63.4463306301822	30.9427081633351	65.5714030049059	101.016828648284	240.991023655763
126	PD36717b_lo010	96.0732481146606	139.683138032867	33.7048018708828	8.09903221830571	1.27105015708957	1.22867585338721	8.15030881348157	171.618449583805	18.2268248735273	201.971868404327	68.2302238883098	1.60106510416394e-06	87.7597980445987
127	PD36717b_lo011	102.051350714392	53.4432124512397	32.8235366399139	154.046340990795	2.41143240092486e-12	78.8606029233359	1.24433645889379e-10	114.931855202864	7.48449440431768	79.2892256504135	26.4394328499814	77.2496876760678	82.3999100986258
128	PD36717b_lo012	37.5369502724479	126.298028102912	31.4731168988015	74.9310100662915	28.958664083444	64.9866180316256	8.41645674552188	92.8279223175013	23.8743699789977	162.756320743245	88.0205845967661	3.34580881859185e-12	110.938541920806
129	PD36717b_lo013	6.71028055652095	111.191281892877	38.2874898730402	40.816944278118	41.5430343656993	141.038210023466	13.4577074389642	179.408359975154	13.2837004420367	196.964073990477	51.9519027321259	41.9447081340429	34.4169526196735
130	PD36717b_lo014	89.5984794277095	0.00673061910416149	31.2827064147922	69.27927992257	73.9899398821582	77.874334750873	50.4885114915882	56.822938297473	71.020121026954	221.307933069644	30.1735048671834	3.34580881859185e-12	41.1748871335112
131	PD36717b_lo015	162.971930934915	82.7995002864605	38.4559417186088	27.9848219723483	47.1106520574365	125.682309184867	8.97451008261731	155.23756377449	55.7916651765665	152.759894682277	83.3390795477852	52.3283580734561	85.5783728795239
132	PD36717b_lo016	53.9546546410639	66.2521852166765	39.9822788995034	109.475965628995	2.41143240092486e-12	70.4065476253388	37.6203330842997	57.7024285753443	2.7576690341277e-12	137.810671746264	34.3326473899063	23.0942198827943	46.3864090425451
133	PD36717b_lo017	177.583830207043	22.6182014029087	15.9743394698102	41.6502496469127	39.2015916138658	51.3375202849369	22.1489454025774	168.094432796515	17.9307185285582	239.577720553228	158.423331847243	89.1440190712065	159.332179351474
134	PD36717b_lo019	131.602204118419	1.5809214037812	0.9428917764103	64.2646301040812	54.1084374675551	57.020373518637	1.71374453689734e-08	138.957525641912	18.6370996950884	175.668868465396	97.4991406054632	62.0682825399967	127.668171648702
135	PD36717b_lo020	57.619174572338	90.2739608259654	30.4938316058205	77.5368006643692	53.6134080735023	146.900525735941	3.26788378288574	162.473848500346	65.0203406618006	262.361384059014	61.83252382215	39.9009285541116	74.7226426895337
136	PD36717b_lo022	5.65302508808558	92.2158274881899	35.0469446220109	10.817524419671	24.3892840327668	98.6153382391975	32.2971387606477	89.6699537403258	17.2632223552397	48.115289678391	28.8499638058721	51.3981366992539	108.684250438362
137	PD36717b_lo023	67.7934015865997	78.9675284867794	25.2932744815617	28.4379931122269	23.6307154903352	61.8985379254318	3.4970036906791e-12	150.7679647373	28.3458512177	70.8838203270742	84.6517520990791	32.4536249941831	73.8926955579063
138	PD36717b_lo024	110.175042094049	37.0319852110234	2.3833991337605	15.2174116346668	14.6525703596572	2.93619850808581	3.4970036906791e-12	7.91819416358381	2.7576690341277e-12	4.76062224571759	52.2690637025473	17.4084938532635	67.2650640746623
139	PD36717b_lo025	165.717352891059	56.4986017296025	29.7846837440747	110.840408813319	20.7162730800408	59.8541986270437	87.118846628577	237.307533404027	5.06558954646581	231.455764112198	70.5729105177386	69.7955606059224	37.2889888235007
140	PD36717b_lo026	87.4069760721186	54.0755391062729	2.66905868478771	24.1297968231942	24.0102061596138	27.8398987445177	27.362171062201	68.7320304200722	28.5508822696713	73.255392976346	54.1778718190927	53.3811058443225	36.42732321376
141	PD36717b_lo027	271.714741540756	142.72851330153	9.61214069673006	0.0233206057900005	24.0573585116124	159.705404444397	55.948559032279	137.400693441633	42.7992557343987	212.540557310229	79.9592350314663	71.325979487929	157.194763734422
142	PD36717b_lo028	182.339081240528	109.242976859012	21.1246276860139	139.521296746421	72.5939957324619	149.198385784828	2.46175043077836e-06	124.178395700393	48.0968795327738	284.590514987434	128.252586926907	3.34580881859185e-12	82.8777862842407
143	PD36717b_lo029	237.226895855925	69.6056041100515	28.8899819943111	188.932009487191	43.0135462070034	95.9529697209443	61.398385928281	152.889024626338	14.1549300705742	285.324949216589	60.5647043432071	1.1712707657913e-09	73.0644872213323
144	PD36717b_lo030	132.723491759036	119.395208534863	1.77644303180325	62.2926704279854	14.8894685133856	66.324469341431	55.5346427908157	193.380016801005	5.6621518138803	222.399420815464	64.9098140100643	47.0779210691148	30.6498776715993
145	PD36717b_lo031	192.790279322699	189.528693064857	2.89443777424591e-12	57.1928973262383	45.4929310602341	70.8903690053808	37.8896523648135	74.2720208847708	12.7355355422818	178.888542400294	110.208490369833	1.80896262456235	95.3163811818513
146	PD36717b_lo032	86.4867741934294	132.624666478562	70.4969642681232	11.7437858631054	40.095469471641	79.2344934947491	29.8210737746069	146.466101690647	2.7576690341277e-12	130.70113026158	40.3063145820174	2.03472375172946	111.002575365024
147	PD36717b_lo033	13.9171442608574	85.071489017246	26.6849508410545	37.0362600456984	24.9919012848067	97.6060500303882	67.8376185900716	149.960423091558	2.74836464381845	72.7001575558333	0.511279825988977	17.0126293989463	6.93678380860219
148	PD36717b_lo034	39.9105995083496	57.4657535544502	2.89443777424591e-12	0.471274748442794	2.41143240092486e-12	38.5658882050625	5.2401127793903e-08	25.3841247783512	15.0507859879269	17.3903966770187	12.7784939975086	3.34580881859185e-12	3.74852271774482e-12
149	PD36717b_lo035	240.590822047355	70.8115488569974	5.1376041767794	34.7869801123089	47.0416283116702	116.290464594099	38.891508553283	163.265912149643	55.4391432022065	159.31051398975	111.750191643635	78.1762097865977	95.5216399588885
150	PD36717b_lo036	85.284478284807	16.0056673571148	27.6597071727675	24.5374402349417	22.2648456590281	46.8538812841624	24.0247525797267	3.97007538146341e-12	1.39980792260262e-07	23.3196008003958	25.0381253557887	2.51643319645734	49.5118759018996
151	PD36717b_lo037	4.93406396801713e-06	65.3063920759322	29.2720156189547	84.9646105926411	3.81847895776252	28.9274380910063	32.187680000607	98.0927458900733	35.7372458486837	139.143238386902	2.75602487923317e-12	44.571064962527	8.38082740192209e-05
152	PD36717b_lo038	93.0050245869646	135.650216531591	22.198376175639	127.122372548379	17.4307263314958	76.3649524143397	40.3604700665661	105.769711290079	24.2236163320011	205.016109607595	82.9977095485926	0.000365319193505123	64.8787522415219
153	PD36717b_lo040	7.0464828680474	49.9619582876557	10.795800583577	2.7877714770917e-11	9.84365688637608	31.7786059619533	4.05189979233087	64.5136889260242	4.81943705709581	62.5811298974511	10.1318389127594	21.7105091450488	4.7826670770063
154	PD36717b_lo041	139.288343600491	115.604965271312	45.3521630789307	47.9026912387824	47.628387751124	128.250453328375	3.4970036906791e-12	140.698400761885	41.2403046922974	244.357839869823	55.4662004366406	55.315042098085	144.910511882179
